Area,Frontage,Access Road,Floors,Bedrooms,Bathrooms,Legal status,Furniture state,Price,District
33.0,0.0,0.0,3.0,3.0,3.0,Have certificate,Basic,2.13,Chương Mỹ
35.0,5.3,0.0,4.0,2.0,3.0,Have certificate,Basic,8.5,Ba Đình
45.0,6.0,2.0,4.0,3.0,3.0,Have certificate,Full,5.3,Hà Đông
38.0,0.0,0.0,3.0,3.0,3.0,Have certificate,Basic,1.95,Chương Mỹ
45.0,0.0,4.0,4.0,4.0,4.0,Have certificate,Full,4.1,Hoài Đức
30.0,3.9,3.0,4.0,3.0,3.0,Have certificate,Full,4.75,Hoàng Mai
43.0,0.0,3.5,6.0,3.0,3.0,Have certificate,Full,6.95,Long Biên
24.0,0.0,0.0,5.0,4.0,4.0,Have certificate,Basic,5.95,Đống Đa
33.0,3.0,0.0,5.0,3.0,4.0,Have certificate,None,4.48,Hoàng Mai
35.0,0.0,0.0,5.0,4.0,4.0,Have certificate,Full,4.45,Bắc Từ Liêm
40.0,0.0,0.0,4.0,4.0,4.0,Have certificate,Full,7.1,Hà Đông
35.0,0.0,0.0,5.0,3.0,4.0,Have certificate,Basic,3.8,Bắc Từ Liêm
35.0,3.5,5.0,5.0,4.0,4.0,Have certificate,None,4.65,Bắc Từ Liêm
40.0,4.0,5.0,5.0,4.0,4.0,Have certificate,Full,9.5,Hà Đông
55.0,4.0,2.0,4.0,4.0,3.0,Have certificate,Basic,5.8,Long Biên
48.0,4.0,3.5,5.0,5.0,4.0,Have certificate,Full,7.8,Cầu Giấy
50.0,0.0,0.0,4.0,4.0,3.0,None,None,7.9,Long Biên
32.0,3.3,2.0,5.0,3.0,4.0,Have certificate,Full,5.3,Hà Đông
43.0,0.0,0.0,5.0,3.0,5.0,Have certificate,Full,7.55,Nam Từ Liêm
44.0,4.2,3.0,5.0,4.0,4.0,Have certificate,Full,8.1,Đống Đa
34.0,3.8,2.8,5.0,3.0,4.0,Have certificate,Full,4.8,Long Biên
33.0,4.9,5.0,5.0,3.0,3.0,Have certificate,Full,7.45,Thanh Xuân
30.0,4.3,2.5,5.0,3.0,4.0,None,None,4.95,Long Biên
40.0,0.0,0.0,3.0,3.0,2.0,Have certificate,None,2.45,Hoài Đức
33.0,5.0,2.0,5.0,3.0,4.0,Have certificate,Full,4.5,Long Biên
41.0,0.0,0.0,6.0,5.0,5.0,Have certificate,Full,7.9,Nam Từ Liêm
31.0,0.0,0.0,5.0,3.0,4.0,Have certificate,Basic,4.5,Hoàng Mai
55.0,0.0,0.0,3.0,3.0,3.0,Have certificate,Full,2.95,Quốc Oai
30.0,0.0,0.0,5.0,3.0,3.0,Have certificate,Basic,2.5,Hà Đông
32.0,0.0,0.0,4.0,3.0,3.0,Have certificate,Basic,2.08,Chương Mỹ
32.0,0.0,0.0,4.0,4.0,3.0,Have certificate,Basic,2.5,Hoài Đức
47.0,4.5,4.0,3.0,3.0,3.0,Have certificate,Full,2.8,Quốc Oai
32.0,3.5,2.0,4.0,3.0,3.0,Have certificate,None,3.68,Hà Đông
33.0,4.0,2.5,5.0,3.0,4.0,Have certificate,None,4.98,Thanh Trì
30.0,3.0,2.0,5.0,3.0,3.0,Have certificate,Full,4.2,Hà Đông
42.0,4.0,3.0,5.0,3.0,4.0,Have certificate,Full,6.6,Nam Từ Liêm
52.0,4.2,2.0,4.0,4.0,3.0,None,Full,7.15,Ba Đình
32.0,3.1,3.0,4.0,5.0,3.0,Have certificate,Basic,4.8,Thanh Xuân
40.0,4.5,5.0,5.0,4.0,4.0,Have certificate,Basic,9.0,Hoàng Mai
33.0,0.0,0.0,4.0,3.0,3.0,Have certificate,Basic,2.95,Hoài Đức
45.0,3.8,3.0,3.0,3.0,3.0,Have certificate,Full,5.95,Hoàng Mai
39.0,3.5,0.0,5.0,3.0,4.0,Have certificate,None,9.8,Hà Đông
45.2,0.0,0.0,5.0,5.0,4.0,Have certificate,None,7.2,Hà Đông
45.0,8.0,0.0,4.0,3.0,3.0,Have certificate,Full,9.25,Hai Bà Trưng
30.0,4.0,4.0,5.0,3.0,4.0,Have certificate,Basic,6.35,Thanh Xuân
45.0,4.5,6.0,6.0,4.0,5.0,Have certificate,Full,10.0,Ba Đình
35.0,0.0,0.0,5.0,3.0,4.0,Have certificate,Full,6.6,Hà Đông
40.0,4.0,3.0,6.0,4.0,5.0,Have certificate,Full,5.96,Long Biên
50.0,4.2,4.5,6.0,4.0,5.0,Have certificate,Basic,6.5,Hoàng Mai
54.0,0.0,0.0,5.0,5.0,5.0,Have certificate,Full,8.7,Đống Đa
40.0,4.0,0.0,5.0,4.0,3.0,Have certificate,Full,8.45,Đống Đa
42.0,4.5,3.0,4.0,3.0,3.0,Have certificate,Full,5.4,Hà Đông
38.0,3.5,2.7,5.0,4.0,3.0,Have certificate,Full,5.96,Hai Bà Trưng
31.0,0.0,2.0,5.0,3.0,4.0,Have certificate,Full,4.96,Hoàng Mai
30.0,3.5,0.0,4.0,2.0,2.0,Have certificate,Full,4.29,Hoàng Mai
37.0,4.2,0.0,5.0,4.0,4.0,Have certificate,None,7.5,Hai Bà Trưng
48.0,4.0,3.0,6.0,5.0,5.0,Have certificate,Full,6.0,Cầu Giấy
35.0,4.3,0.0,5.0,3.0,4.0,Have certificate,Full,6.6,Bắc Từ Liêm
57.0,0.0,0.0,3.0,4.0,4.0,None,None,6.8,Long Biên
48.0,4.5,0.0,5.0,4.0,4.0,Have certificate,Full,6.0,Ba Đình
34.0,0.0,4.0,5.0,3.0,4.0,Have certificate,Basic,5.5,Nam Từ Liêm
32.0,4.0,5.0,5.0,3.0,4.0,Have certificate,Full,5.6,Long Biên
45.0,3.8,0.0,4.0,4.0,2.0,Have certificate,None,4.0,Bắc Từ Liêm
33.0,3.48,0.0,4.0,4.0,3.0,Have certificate,Basic,3.88,Hoài Đức
30.0,3.6,0.0,6.0,4.0,5.0,Have certificate,None,5.7,Hai Bà Trưng
32.0,3.2,5.0,4.0,4.0,3.0,Have certificate,Full,7.5,Ba Đình
40.0,0.0,0.0,6.0,3.0,4.0,Have certificate,Full,6.4,Thanh Xuân
36.0,3.6,2.0,5.0,3.0,4.0,None,None,5.72,Hà Đông
50.0,4.3,0.0,5.0,4.0,3.0,Have certificate,None,4.8,Hà Đông
26.0,0.0,5.0,5.0,3.0,4.0,None,Full,7.98,Ba Đình
32.0,4.1,0.0,5.0,3.0,4.0,Have certificate,Full,5.9,Hai Bà Trưng
42.0,4.5,4.0,4.0,4.0,3.0,Have certificate,Full,7.9,Đống Đa
46.0,6.0,0.0,4.0,4.0,3.0,Have certificate,Full,8.4,Đống Đa
46.0,4.5,3.0,5.0,4.0,4.0,Have certificate,Full,6.25,Cầu Giấy
32.5,0.0,0.0,5.0,3.0,4.0,Have certificate,Full,7.9,Ba Đình
35.0,4.0,3.5,5.0,4.0,4.0,Have certificate,Basic,3.35,Hoài Đức
32.0,4.0,3.0,5.0,4.0,3.0,Have certificate,Basic,2.7,Hoài Đức
35.0,4.5,3.0,5.0,4.0,4.0,Have certificate,Full,5.25,Hai Bà Trưng
45.0,5.0,3.0,6.0,4.0,4.0,Have certificate,Basic,9.6,Đống Đa
31.0,4.0,3.0,5.0,3.0,4.0,Have certificate,Full,2.95,Hoài Đức
40.0,5.0,0.0,5.0,3.0,4.0,Have certificate,Basic,7.4,Hai Bà Trưng
38.0,4.68,0.0,4.0,3.0,3.0,Have certificate,None,7.0,Hai Bà Trưng
29.0,5.8,0.0,5.0,3.0,4.0,Have certificate,Full,7.2,Hai Bà Trưng
22.0,4.8,0.0,5.0,3.0,4.0,Have certificate,None,9.8,Hai Bà Trưng
35.0,5.0,3.0,5.0,4.0,4.0,None,None,7.5,Cầu Giấy
31.0,4.6,0.0,5.0,3.0,4.0,Have certificate,None,4.85,Hoàng Mai
30.0,5.0,2.5,5.0,3.0,4.0,Have certificate,Basic,5.3,Nam Từ Liêm
42.0,0.0,0.0,6.0,4.0,4.0,Have certificate,Basic,9.6,Đống Đa
40.0,0.0,0.0,6.0,2.0,4.0,Have certificate,None,6.0,Long Biên
35.0,4.0,3.5,4.0,5.0,4.0,Have certificate,Full,7.8,Hoàng Mai
40.0,4.0,3.0,4.0,4.0,4.0,Have certificate,Basic,4.2,Nam Từ Liêm
35.0,0.0,0.0,5.0,4.0,4.0,Have certificate,Full,3.9,Nam Từ Liêm
42.0,5.5,0.0,5.0,4.0,4.0,Have certificate,Basic,7.8,Ba Đình
35.0,3.5,4.0,5.0,4.0,4.0,Have certificate,Full,4.9,Hoàng Mai
34.0,0.0,0.0,4.0,3.0,4.0,Have certificate,Full,5.2,Hoàng Mai
36.0,0.0,0.0,5.0,3.0,4.0,Have certificate,None,4.0,Hà Đông
31.0,3.0,2.5,3.0,3.0,2.0,Have certificate,Basic,2.5,Thanh Oai
30.0,5.0,3.0,5.0,4.0,4.0,Have certificate,Full,4.45,Hoàng Mai
33.5,0.0,0.0,5.0,3.0,4.0,Have certificate,Full,6.15,Ba Đình
41.5,5.0,0.0,5.0,4.0,4.0,Have certificate,None,5.75,Hoàn Kiếm
30.0,3.1,5.0,5.0,2.0,2.0,Have certificate,Full,7.98,Ba Đình
35.0,4.0,3.0,5.0,4.0,4.0,Have certificate,Full,6.6,Hoàng Mai
32.0,0.0,4.0,4.0,4.0,3.0,Have certificate,Basic,4.2,Thanh Trì
60.0,3.8,3.0,5.0,4.0,4.0,Have certificate,None,6.95,Long Biên
31.0,3.8,4.0,5.0,3.0,4.0,Have certificate,None,4.05,Long Biên
42.0,3.5,0.0,5.0,5.0,5.0,Have certificate,Full,7.98,Cầu Giấy
38.0,5.6,3.0,6.0,4.0,5.0,Have certificate,Full,8.8,Đống Đa
30.0,4.0,3.0,4.0,4.0,4.0,Have certificate,Full,4.15,Hoàng Mai
36.0,3.7,3.0,3.0,3.0,3.0,Have certificate,Basic,1.55,Hà Đông
39.0,5.5,3.0,4.0,3.0,3.0,Have certificate,Full,6.7,Đống Đa
38.0,5.6,3.5,4.0,3.0,3.0,Have certificate,Full,6.6,Đống Đa
43.0,0.0,0.0,6.0,4.0,5.0,Have certificate,Full,5.7,Long Biên
30.0,0.0,0.0,4.0,3.0,3.0,Have certificate,Full,5.45,Hoàng Mai
44.2,3.9,0.0,4.0,3.0,3.0,Have certificate,Basic,8.7,Hà Đông
35.0,4.2,0.0,4.0,4.0,3.0,Have certificate,None,7.25,Hà Đông
45.0,0.0,0.0,6.0,3.0,5.0,Have certificate,None,8.45,Long Biên
35.0,0.0,0.0,3.0,3.0,3.0,Have certificate,Basic,6.3,Hoàng Mai
65.0,4.0,2.0,4.0,4.0,4.0,Have certificate,Full,8.8,Hoàng Mai
38.0,0.0,0.0,4.0,2.0,4.0,Have certificate,Basic,8.5,Ba Đình
66.0,0.0,4.5,4.0,4.0,4.0,Have certificate,Full,6.9,Nam Từ Liêm
40.0,3.5,2.0,5.0,5.0,4.0,Have certificate,Full,6.8,Thanh Xuân
35.0,4.0,3.0,5.0,3.0,4.0,Have certificate,Full,4.6,Long Biên
41.0,3.6,0.0,4.0,5.0,5.0,Have certificate,Full,6.5,Đống Đa
48.0,6.0,0.0,3.0,3.0,3.0,Have certificate,Basic,6.5,Đống Đa
30.0,3.61,0.0,5.0,3.0,4.0,Have certificate,None,6.6,Hoàng Mai
50.0,4.0,0.0,4.0,4.0,3.0,Have certificate,None,4.95,Hoàng Mai
35.0,0.0,0.0,5.0,3.0,5.0,Have certificate,Full,5.1,Long Biên
40.0,4.0,0.0,5.0,5.0,3.0,Have certificate,Full,5.75,Hoàng Mai
30.0,3.9,0.0,5.0,3.0,4.0,Have certificate,Full,5.5,Nam Từ Liêm
60.0,3.52,2.0,4.0,5.0,3.0,Have certificate,Basic,7.98,Đống Đa
48.5,4.5,0.0,4.0,4.0,4.0,Have certificate,Full,7.85,Nam Từ Liêm
39.0,3.5,0.0,4.0,5.0,4.0,Have certificate,Full,8.0,Cầu Giấy
28.0,3.2,0.0,5.0,4.0,4.0,Have certificate,Full,7.98,Ba Đình
34.0,4.2,0.0,5.0,3.0,3.0,None,None,6.5,Hai Bà Trưng
64.0,0.0,0.0,4.0,4.0,4.0,Have certificate,None,9.45,Cầu Giấy
45.0,4.5,3.0,5.0,5.0,4.0,Have certificate,Full,6.7,Hai Bà Trưng
37.0,0.0,0.0,4.0,4.0,4.0,Have certificate,None,7.2,Bắc Từ Liêm
40.0,5.1,0.0,4.0,4.0,3.0,Have certificate,Basic,6.8,Hoài Đức
38.0,3.5,3.0,4.0,3.0,3.0,Have certificate,Basic,5.1,Hà Đông
60.0,0.0,0.0,4.0,4.0,3.0,Have certificate,None,3.95,Long Biên
34.0,0.0,0.0,5.0,5.0,4.0,Have certificate,Full,9.0,Hà Đông
38.0,3.6,0.0,5.0,4.0,4.0,Have certificate,Full,2.95,Thanh Trì
41.0,4.0,0.0,5.0,4.0,5.0,Have certificate,Full,3.95,Thanh Trì
29.0,3.1,3.0,5.0,3.0,4.0,Have certificate,None,4.58,Hai Bà Trưng
37.0,0.0,0.0,5.0,5.0,4.0,Have certificate,Basic,6.25,Hoàng Mai
38.0,3.6,0.0,5.0,4.0,3.0,Have certificate,Basic,2.95,Thanh Trì
42.0,4.2,3.0,4.0,4.0,4.0,Have certificate,Full,7.7,Cầu Giấy
33.0,6.1,2.0,5.0,3.0,3.0,Have certificate,Full,4.55,Nam Từ Liêm
30.0,3.0,3.0,5.0,3.0,4.0,Have certificate,Full,5.3,Ba Đình
35.0,0.0,0.0,5.0,3.0,4.0,None,None,5.2,Hoàng Mai
24.0,3.7,2.0,4.0,3.0,2.0,Have certificate,Full,3.7,Thanh Xuân
55.0,0.0,2.5,3.0,3.0,3.0,Have certificate,Full,5.8,Đống Đa
32.0,3.6,0.0,4.0,3.0,3.0,Have certificate,Basic,3.9,Hoàng Mai
30.0,0.0,0.0,4.0,4.0,3.0,Have certificate,None,6.0,Thanh Xuân
32.0,4.0,0.0,5.0,3.0,4.0,Have certificate,None,5.5,Thanh Xuân
30.0,3.0,2.9,4.0,4.0,3.0,Have certificate,Full,6.15,Thanh Xuân
42.0,0.0,6.0,5.0,4.0,5.0,Have certificate,Full,8.89,Hai Bà Trưng
30.0,0.0,0.0,5.0,3.0,4.0,Have certificate,None,7.98,Ba Đình
42.0,0.0,0.0,5.0,3.0,3.0,Have certificate,Full,6.95,Hoàng Mai
34.0,3.5,2.3,3.0,3.0,2.0,Sale contract,Full,2.4,Hoàng Mai
40.0,0.0,0.0,3.0,3.0,2.0,Have certificate,Basic,5.3,Cầu Giấy
32.0,0.0,0.0,3.0,3.0,2.0,Have certificate,Full,3.05,Hoài Đức
40.0,0.0,0.0,5.0,4.0,3.0,Have certificate,Full,10.0,Đống Đa
18.0,0.0,0.0,5.0,2.0,3.0,None,Full,1.75,Hai Bà Trưng
40.0,4.0,0.0,5.0,4.0,5.0,Have certificate,Full,6.5,Nam Từ Liêm
45.0,0.0,0.0,5.0,4.0,3.0,Have certificate,Full,7.65,Cầu Giấy
33.0,0.0,0.0,3.0,3.0,2.0,None,None,1.71,Thanh Oai
32.0,0.0,2.0,3.0,3.0,2.0,Have certificate,Full,3.05,Huyện Hoài Đức
56.0,3.5,3.0,4.0,4.0,3.0,Have certificate,Full,8.5,Thanh Xuân
45.0,4.0,0.0,6.0,4.0,3.0,Have certificate,None,8.5,Thanh Xuân
35.0,0.0,2.5,6.0,3.0,4.0,Have certificate,None,5.6,Thanh Trì
42.0,0.0,0.0,4.0,4.0,3.0,Have certificate,Basic,7.5,Long Biên
30.0,3.5,0.0,5.0,3.0,4.0,None,None,7.98,Ba Đình
26.0,0.0,0.0,5.0,3.0,4.0,None,Full,7.98,Ba Đình
35.0,0.0,2.5,5.0,3.0,4.0,Have certificate,Basic,5.3,Bắc Từ Liêm
30.0,4.3,3.0,5.0,4.0,3.0,Have certificate,Full,4.15,Hà Đông
41.0,4.0,3.0,4.0,4.0,3.0,Have certificate,Full,8.95,Ba Đình
21.0,4.8,0.0,4.0,2.0,3.0,Have certificate,Full,3.65,Ba Đình
30.0,0.0,0.0,5.0,3.0,4.0,Have certificate,Basic,7.98,Ba Đình
29.0,5.6,2.0,5.0,3.0,4.0,Have certificate,Full,5.85,Đống Đa
40.0,0.0,0.0,3.0,3.0,3.0,Have certificate,Basic,2.19,Quốc Oai
65.0,0.0,0.0,4.0,4.0,3.0,Have certificate,Full,8.2,Thanh Xuân
42.0,3.5,3.0,4.0,4.0,3.0,Have certificate,Basic,2.3,Quốc Oai
40.0,0.0,0.0,5.0,3.0,4.0,Have certificate,Basic,4.5,Long Biên
60.0,0.0,0.0,4.0,4.0,3.0,None,None,5.89,Long Biên
52.0,3.8,2.5,4.0,5.0,4.0,Have certificate,Full,4.29,Hoài Đức
32.0,0.0,0.0,5.0,3.0,4.0,Have certificate,None,7.96,Ba Đình
40.3,3.9,0.0,6.0,5.0,5.0,None,None,9.6,Long Biên
35.0,4.0,3.0,5.0,3.0,4.0,Have certificate,Basic,3.5,Hoài Đức
50.0,5.35,0.0,4.0,2.0,3.0,Have certificate,Full,10.0,Thanh Xuân
45.0,4.5,3.0,5.0,4.0,4.0,Have certificate,Full,6.1,Cầu Giấy
32.0,3.3,3.0,5.0,3.0,4.0,Have certificate,Basic,2.98,Hoài Đức
34.0,3.2,3.0,5.0,3.0,4.0,Have certificate,None,5.33,Hoàng Mai
34.0,4.0,2.0,5.0,3.0,4.0,Have certificate,Full,3.34,Hà Đông
31.0,4.0,2.0,5.0,3.0,4.0,None,Full,3.35,Hà Đông
60.0,4.0,0.0,5.0,4.0,3.0,Have certificate,Full,9.7,Long Biên
30.0,3.5,3.0,5.0,3.0,4.0,Have certificate,Full,7.89,Ba Đình
33.0,0.0,0.0,5.0,3.0,4.0,Have certificate,Full,5.5,Hai Bà Trưng
40.0,3.5,3.0,4.0,4.0,3.0,Have certificate,None,3.2,Thanh Trì
30.0,0.0,0.0,5.0,3.0,3.0,Have certificate,Full,5.86,Cầu Giấy
50.0,4.0,4.0,4.0,5.0,3.0,Have certificate,Full,3.5,Thanh Trì
43.0,4.1,0.0,5.0,4.0,4.0,Have certificate,Full,7.95,Nam Từ Liêm
35.0,4.0,3.5,3.0,3.0,3.0,Have certificate,Basic,1.85,Chương Mỹ
47.0,4.5,3.5,5.0,4.0,4.0,Have certificate,Full,5.69,Cầu Giấy
43.0,4.5,3.5,5.0,4.0,4.0,Have certificate,Full,5.95,Đống Đa
61.0,0.0,4.0,4.0,4.0,3.0,Have certificate,Full,8.6,Thanh Xuân
22.0,0.0,0.0,3.0,2.0,3.0,None,None,3.35,Hai Bà Trưng
55.0,4.8,0.0,4.0,4.0,3.0,Have certificate,Basic,6.7,Long Biên
66.0,0.0,0.0,5.0,5.0,4.0,Have certificate,Basic,8.5,Long Biên
30.1,3.4,3.0,5.0,3.0,4.0,Have certificate,Basic,2.55,Hà Đông
30.0,0.0,0.0,5.0,3.0,3.0,Have certificate,Basic,4.6,Hoàng Mai
54.0,0.0,2.0,4.0,4.0,4.0,Have certificate,Full,5.0,Long Biên
55.0,5.0,3.0,4.0,4.0,3.0,None,None,4.0,Đông Anh
34.0,0.0,0.0,4.0,3.0,3.0,Have certificate,Full,4.5,Hai Bà Trưng
45.0,5.0,4.0,3.0,3.0,3.0,Have certificate,Full,7.7,Đống Đa
40.0,3.5,2.3,5.0,4.0,4.0,Have certificate,Full,5.25,Hoài Đức
38.0,0.0,0.0,4.0,3.0,3.0,Have certificate,None,3.5,Thanh Trì
38.0,4.0,2.0,3.0,3.0,3.0,None,None,3.5,Hoàng Mai
39.0,0.0,2.0,4.0,3.0,3.0,Have certificate,Full,2.85,Thanh Trì
40.0,4.0,5.0,6.0,4.0,5.0,Have certificate,Full,9.7,Ba Đình
36.0,4.0,3.0,4.0,3.0,3.0,Have certificate,Full,3.8,Thanh Trì
39.0,0.0,0.0,5.0,4.0,3.0,Have certificate,None,4.35,Thanh Trì
50.0,0.0,0.0,5.0,4.0,4.0,Have certificate,Basic,9.5,Hà Đông
20.0,3.0,2.0,4.0,3.0,3.0,None,None,3.55,Đống Đa
50.2,5.0,3.5,5.0,4.0,3.0,Have certificate,Basic,4.25,Đông Anh
47.0,4.0,3.0,3.0,3.0,3.0,Have certificate,Basic,2.35,Quốc Oai
50.0,3.6,0.0,4.0,4.0,3.0,Have certificate,Full,5.85,Tây Hồ
51.0,4.0,4.0,3.0,3.0,3.0,Have certificate,Full,2.6,Chương Mỹ
38.0,3.5,3.0,3.0,4.0,3.0,Have certificate,Basic,2.18,Chương Mỹ
45.0,4.4,4.5,3.0,3.0,3.0,Have certificate,Basic,3.15,Quốc Oai
40.0,3.8,3.0,3.0,4.0,3.0,Have certificate,Basic,2.6,Quốc Oai
47.0,4.0,4.0,3.0,2.0,3.0,Have certificate,Basic,3.25,Hoài Đức
52.0,0.0,0.0,5.0,2.0,3.0,Have certificate,None,7.3,Long Biên
42.0,5.0,0.0,5.0,3.0,2.0,None,None,6.0,Đống Đa
31.8,0.0,0.0,4.0,3.0,3.0,Have certificate,Full,3.8,Hà Đông
35.0,0.0,0.0,4.0,4.0,3.0,Have certificate,Basic,4.8,Long Biên
30.0,3.0,5.0,5.0,3.0,4.0,Have certificate,None,7.98,Ba Đình
35.0,0.0,5.0,4.0,3.0,4.0,Have certificate,None,5.35,Long Biên
41.2,4.6,0.0,4.0,3.0,3.0,Have certificate,None,8.2,Bắc Từ Liêm
43.0,4.3,3.0,3.0,3.0,2.0,Have certificate,None,5.5,Thanh Xuân
33.0,0.0,0.0,4.0,4.0,4.0,Have certificate,None,6.15,Thanh Xuân
55.0,5.0,2.0,4.0,4.0,4.0,Have certificate,Basic,7.2,Tây Hồ
44.0,4.5,3.0,5.0,4.0,4.0,Have certificate,Full,5.68,Cầu Giấy
42.0,3.5,3.0,3.0,3.0,3.0,Sale contract,Full,3.2,Hai Bà Trưng
15.0,3.0,2.0,4.0,3.0,3.0,Sale contract,None,1.5,Hai Bà Trưng
38.0,0.0,0.0,5.0,4.0,4.0,Have certificate,None,5.1,Thanh Trì
35.0,1.5,0.0,4.0,3.0,4.0,Have certificate,Full,3.75,Đống Đa
37.0,0.0,0.0,4.0,2.0,3.0,Have certificate,None,5.9,Hai Bà Trưng
40.0,4.0,6.0,5.0,3.0,3.0,Have certificate,Full,9.8,Ba Đình
55.0,4.0,3.0,5.0,3.0,4.0,Have certificate,Basic,6.5,Thanh Xuân
35.0,0.0,0.0,5.0,4.0,4.0,Have certificate,Full,3.6,Thanh Trì
30.0,3.95,0.0,6.0,5.0,5.0,Have certificate,Basic,4.2,Long Biên
33.0,0.0,0.0,5.0,4.0,3.0,Have certificate,Full,3.58,Thanh Trì
33.0,4.0,0.0,5.0,3.0,4.0,Have certificate,Basic,5.2,Hoàng Mai
33.0,3.5,2.5,5.0,3.0,4.0,Have certificate,Full,5.74,Hoàng Mai
48.8,4.5,4.0,6.0,4.0,4.0,Have certificate,None,7.95,Long Biên
34.0,5.0,2.0,4.0,2.0,3.0,Have certificate,Full,3.5,Hai Bà Trưng
34.0,5.2,3.0,5.0,4.0,5.0,Have certificate,Full,6.99,Ba Đình
42.0,3.8,4.0,5.0,4.0,3.0,Have certificate,Full,7.6,Hoàng Mai
35.0,7.0,2.0,4.0,3.0,3.0,None,None,4.0,Ba Đình
52.0,5.0,2.0,3.0,2.0,3.0,Have certificate,None,6.48,Hai Bà Trưng
30.0,0.0,0.0,4.0,3.0,3.0,Have certificate,Basic,4.5,Thanh Xuân
43.0,4.1,0.0,5.0,4.0,4.0,Have certificate,None,5.9,Long Biên
25.0,3.0,4.0,5.0,3.0,3.0,Have certificate,Full,3.9,Hai Bà Trưng
30.0,3.6,2.5,5.0,3.0,4.0,Have certificate,Full,3.45,Hoài Đức
51.0,4.0,3.0,4.0,4.0,3.0,Have certificate,Full,7.3,Bắc Từ Liêm
45.0,4.0,3.0,4.0,4.0,4.0,Have certificate,Full,7.2,Thanh Xuân
41.0,3.9,2.5,5.0,4.0,4.0,Have certificate,Basic,8.2,Đống Đa
60.0,5.8,0.0,4.0,4.0,4.0,Have certificate,Basic,7.85,Long Biên
59.0,0.0,0.0,4.0,4.0,3.0,Have certificate,Basic,8.9,Hoàng Mai
36.0,0.0,0.0,4.0,3.0,3.0,Have certificate,Full,6.58,Thanh Xuân
31.0,5.2,2.6,5.0,3.0,4.0,Have certificate,Basic,3.85,Hoài Đức
34.0,0.0,3.5,3.0,3.0,2.0,Have certificate,Basic,2.25,Hà Đông
42.0,0.0,0.0,4.0,4.0,4.0,Have certificate,None,4.2,Thanh Trì
36.0,3.0,4.5,5.0,5.0,4.0,Have certificate,Basic,5.8,Nam Từ Liêm
35.0,0.0,0.0,3.0,3.0,3.0,Have certificate,Basic,1.45,Thanh Oai
36.0,0.0,0.0,3.0,3.0,2.0,Have certificate,Basic,2.18,Thanh Oai
45.0,7.0,2.5,4.0,3.0,4.0,Have certificate,Full,8.95,Ba Đình
45.0,0.0,0.0,4.0,4.0,3.0,Have certificate,None,6.25,Hoàng Mai
35.0,0.0,0.0,6.0,3.0,4.0,Have certificate,None,5.85,Thanh Xuân
58.0,3.8,0.0,4.0,5.0,4.0,None,None,9.2,Hai Bà Trưng
45.0,0.0,0.0,4.0,4.0,3.0,Have certificate,None,5.92,Hoàng Mai
68.0,5.15,3.0,4.0,4.0,3.0,Have certificate,Basic,9.8,Hà Đông
38.0,0.0,0.0,4.0,3.0,3.0,None,None,6.2,Hai Bà Trưng
43.0,0.0,0.0,5.0,3.0,4.0,Have certificate,Full,6.3,Đống Đa
50.0,0.0,0.0,4.0,4.0,4.0,Have certificate,Full,7.5,Đống Đa
52.0,0.0,0.0,5.0,3.0,4.0,Have certificate,Full,7.0,Đống Đa
45.0,0.0,0.0,4.0,3.0,3.0,Have certificate,None,6.5,Đống Đa
35.0,0.0,3.0,5.0,3.0,4.0,Have certificate,Full,4.5,Hoàng Mai
55.0,3.0,5.0,4.0,4.0,3.0,Have certificate,Full,7.6,Tây Hồ
35.0,4.2,0.0,5.0,3.0,4.0,Have certificate,None,5.5,Đống Đa
40.0,4.2,0.0,5.0,5.0,5.0,Have certificate,None,9.2,Ba Đình
30.0,3.3,2.0,5.0,3.0,4.0,Have certificate,Full,4.6,Hai Bà Trưng
35.0,3.5,0.0,5.0,4.0,4.0,Have certificate,None,6.65,Hà Đông
40.0,3.5,2.8,5.0,5.0,4.0,None,None,6.85,Thanh Xuân
43.0,0.0,0.0,6.0,3.0,4.0,Have certificate,Full,8.2,Long Biên
36.0,6.0,0.0,6.0,4.0,4.0,Have certificate,Full,9.5,Cầu Giấy
51.0,5.0,0.0,5.0,4.0,4.0,Have certificate,Basic,10.0,Cầu Giấy
48.0,3.5,3.0,5.0,2.0,2.0,Have certificate,None,4.5,Long Biên
50.0,5.0,6.0,5.0,4.0,4.0,None,None,9.6,Hà Đông
35.0,4.0,3.0,5.0,3.0,4.0,Have certificate,Full,3.75,Long Biên
30.0,0.0,0.0,5.0,4.0,3.0,Have certificate,Basic,6.1,Hà Đông
41.0,3.2,0.0,4.0,3.0,3.0,Have certificate,Full,6.8,Thanh Trì
35.0,0.0,3.0,5.0,3.0,4.0,None,None,4.5,Long Biên
41.0,0.0,0.0,6.0,3.0,4.0,Have certificate,Full,9.2,Long Biên
30.0,3.6,0.0,4.0,3.0,4.0,Have certificate,Full,3.9,Hoàng Mai
29.0,4.0,3.0,5.0,3.0,4.0,Have certificate,Full,4.6,Hai Bà Trưng
47.0,4.25,3.0,4.0,3.0,2.0,Have certificate,Full,4.85,Long Biên
50.0,5.0,3.5,5.0,5.0,5.0,Have certificate,Full,6.69,Cầu Giấy
30.0,3.2,0.0,5.0,4.0,4.0,Have certificate,Full,4.6,Hai Bà Trưng
